product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,Home&Kitchen,653.0,1.0,36.0,4.1,3366
B09VKWGZD7,AGARO Supreme High Pressure Washer,Home&Kitchen,4.0,8.0,47.0,4.3,1017
B009P2LK80,Bajaj Deluxe 2000 Watts Halogen Room Heater,Home&Kitchen,1.0,1.0,14.0,3.7,787
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender,Home&Kitchen,753.0,899.0,16.0,4.2,18462
B0B25DJ352,GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming,Home&Kitchen,353.0,1.0,71.0,4.3,629
B013B2WGT6,HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale,Home&Kitchen,1.0,1.0,42.0,4.3,15276
B097RJ867P,PHILIPS Digital Air Fryer HD9252/90 with Touch Panel,Home&Kitchen,8.0,11.0,24.0,4.4,2981
B091V8HK8Z,Milton Go Electro 2,Home&Kitchen,1.0,1.0,23.0,3.8,2466
B071VNHMX2,Philips Daily Collection HD2582/00 830-Watt 2-Slice Pop-up Toaster,Home&Kitchen,2.0,2.0,0.0,4.5,7949
B08MVSGXMY,Crompton Insta Comfy 800 Watt Room Heater with 2 Heat Settings,Home&Kitchen,1.0,2.0,35.0,3.8,95
B00H0B29DI,USHA Heat Convector 812 T 2000-Watt with Instant Heating Feature,Home&Kitchen,2.0,2.0,26.0,3.8,1558
B01GZSQJPA,Philips HL7756/00 Mixer Grinder,Home&Kitchen,3.0,4.0,14.0,4.1,26543
B08VGFX2B6,Kuber Industries Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin,Home&Kitchen,177.0,199.0,11.0,4.1,3688
B09GYBZPHF,Lifelong LLMG93 500 Watt Duos Mixer Grinder,Home&Kitchen,1.0,2.0,54.0,3.8,4383
B0B4KPCBSH,IKEA Frother for Milk,Home&Kitchen,244.0,499.0,51.0,3.3,478
B09CGLY5CX,Crompton Insta Comfort Heater 2000 Watts Heat Convector with Adjustable Thermostats,Home&Kitchen,1.0,2.0,18.0,4.0,237
B09JN37WBX,Lint Remover Woolen Clothes Lint Extractor Battery Lint Removing Machine Bhur Remover,Home&Kitchen,319.0,749.0,57.0,4.6,124
B01I1LDZGA,Pigeon Kessel Multipurpose Kettle,Home&Kitchen,1.0,1.0,16.0,3.9,14667
B0BN2576GQ,C,Home&Kitchen,469.0,1.0,71.0,3.7,6
B06XPYRWV5,Pigeon by Stovekraft 2 Slice Auto Pop up Toaster,Home&Kitchen,1.0,1.0,39.0,4.2,4244
B01N1XVVLC,Bajaj OFR Room Heater,Home&Kitchen,9.0,15.0,40.0,4.1,1017
B00O2R38C4,Luminous Vento Deluxe 150 mm Exhaust Fan for Kitchen,Home&Kitchen,999.0,1.0,33.0,4.1,12999
B0B2CZTCL2,Wipro Vesta 1,Home&Kitchen,1.0,1.0,35.0,3.8,311
B00PVT30YI,Kitchen Mart Stainless Steel South Indian Filter Coffee Drip Maker,Home&Kitchen,292.0,499.0,41.0,4.1,4238
B00SH18114,Ikea 903,Home&Kitchen,160.0,299.0,46.0,4.6,2781
B00E9G8KOY,HUL Pureit Germkill kit for Classic 23 L water purifier - 1500 L Capacity,Home&Kitchen,600.0,600.0,0.0,4.1,10907
B00H3H03Q4,HUL Pureit Germkill kit for Classic 23 L water purifier - 3000 L Capacity,Home&Kitchen,1.0,1.0,0.0,4.2,13250
B0756K5DYZ,Prestige Iris 750 Watt Mixer Grinder with 3 Stainless Steel Jar + 1 Juicer Jar,Home&Kitchen,3.0,6.0,48.0,3.9,43070
B0188KPKB2,Preethi Blue Leaf Diamond MG-214 mixer grinder 750 watt,Home&Kitchen,3.0,9.0,62.0,4.1,11828
B091KNVNS9,Themisto 350 Watts Egg Boiler-Blue,Home&Kitchen,368.0,699.0,47.0,4.1,1240
B075JJ5NQC,Butterfly Smart Mixer Grinder,Home&Kitchen,3.0,4.0,36.0,4.0,20869
B0B5KZ3C53,KENT Smart Multi Cooker Cum Kettle 1,Home&Kitchen,1.0,2.0,45.0,3.7,441
B09NTHQRW3,InstaCuppa Portable Blender for Smoothie,Home&Kitchen,1.0,2.0,20.0,4.1,1034
B008YW3CYM,USHA EI 1602 1000 W Lightweight Dry Iron with Non-Stick Soleplate,Home&Kitchen,616.0,1.0,48.0,4.1,37126
B07QHHCB27,KENT 16044 Hand Blender Stainless Steel 400 W | Variable Speed Control | Easy to Clean,Home&Kitchen,1.0,2.0,29.0,4.1,6355
B0BMFD94VD,White Feather Portable Heat Sealer Mini Sealing Machine for Food Storage Vacuum Bag,Home&Kitchen,199.0,499.0,60.0,3.3,12
B00HZIOGXW,Crompton IHL 152 1500-Watt Immersion Water Heater with Copper Heating Element,Home&Kitchen,610.0,825.0,26.0,4.1,13165
B09CKSYBLR,InstaCuppa Rechargeable Mini Electric Chopper - Stainless Steel Blades,Home&Kitchen,999.0,1.0,33.0,4.1,1646
B072J83V9W,Philips PowerPro FC9352/01 Compact Bagless Vacuum Cleaner,Home&Kitchen,8.0,9.0,10.0,4.4,17994
B09MTLG4TP,SAIELLIN Electric Lint Remover for Clothes Fabric Shaver Lint Shaver for Woolen Clothes Blanket Jackets Stainless Steel Blades,Home&Kitchen,453.0,999.0,55.0,4.3,610
B097XJQZ8H,Cookwell Bullet Mixer Grinder,Home&Kitchen,2.0,6.0,59.0,4.1,8866
B00935MD1C,Prestige PRWO 1,Home&Kitchen,2.0,3.0,31.0,3.7,13406
B0BR4F878Q,Swiffer Instant Electric Water Heater Faucet Tap Home-Kitchen Instantaneous Water Heater Tank less for Tap,Home&Kitchen,1.0,1.0,28.0,4.8,53803
B0B3G5XZN5,InstaCuppa Portable Blender for Smoothie,Home&Kitchen,2.0,3.0,20.0,4.5,546
B07WKB69RS,Lifelong LLWH106 Flash 3 Litres Instant Water Heater for Home Use,Home&Kitchen,2.0,5.0,62.0,4.0,5292
B09DL9978Y,Hindware Atlantic Compacto 3 Litre Instant water heater with Stainless Steel Tank,Home&Kitchen,2.0,4.0,48.0,4.1,444
B06XMZV7RH,ATOM Selves-MH 200 GM Digital Pocket Scale,Home&Kitchen,308.0,499.0,38.0,3.9,4584
B09WMTJPG7,Crompton InstaBliss 3-L Instant Water Heater,Home&Kitchen,2.0,4.0,41.0,4.1,14947
B09ZK6THRR,Croma 1100 W Dry Iron with Weilburger Dual Soleplate Coating,Home&Kitchen,479.0,1.0,52.0,4.2,1559
B07MP21WJD,Lint Roller with 40 Paper Sheets,Home&Kitchen,245.0,299.0,18.0,4.1,1660
B09XB1R2F3,Portable Lint Remover Pet Fur Remover Clothes Fuzz Remover Pet Hairball Quick Epilator Shaver Removing Dust Pet Hair from Clothing Furniture Perfect for Clothing,Home&Kitchen,179.0,799.0,78.0,3.5,132
B08Y5QJXSR,atomberg Renesa 1200mm BLDC Motor with Remote 3 Blade Energy Saving Ceiling Fan,Home&Kitchen,3.0,5.0,31.0,4.3,28629
B07WJXCTG9,Pigeon by Stovekraft Amaze Plus Electric Kettle,Home&Kitchen,699.0,1.0,48.0,3.9,8446
B09NBZ36F7,Usha CookJoy,Home&Kitchen,2.0,4.0,48.0,4.2,11199
B0912WJ87V,Reffair AX30 [MAX] Portable Air Purifier for Car,Car&Motorbike,2.0,4.0,42.0,3.8,1118
B0BMTZ4T1D,!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!,Home&Kitchen,784.0,1.0,51.0,4.5,11
B07Z51CGGH,Eureka Forbes Wet,Home&Kitchen,5.0,9.0,45.0,3.8,4353
B0BDG6QDYD,Activa Heat-Max 2000 Watts Room Heater,Home&Kitchen,899.0,1.0,55.0,4.1,185
B00YQLG7GK,PHILIPS HL1655/00 Hand Blender,Home&Kitchen,1.0,1.0,0.0,4.2,14290
B00SMJPA9C,Bajaj DX-2 600W Dry Iron with Advance Soleplate,Home&Kitchen,499.0,940.0,47.0,4.1,3036
B0B9RN5X8B,V-Guard Zio Instant Water Geyser | 3 Litre | 3000 W Heating | White-Blue | | 2 Year Warranty,Home&Kitchen,2.0,4.0,43.0,4.2,1296
B08QW937WV,Homeistic Applience™ Instant Electric Water Heater Faucet Tap For Kitchen And Bathroom Sink Digital Water Heating Tap with Shower Head ABS Body- Shock Proof,Home&Kitchen,1.0,2.0,52.0,4.5,19
B0B4PPD89B,Kitchenwell 18Pc Plastic Food Snack Bag Pouch Clip Sealer for Keeping Food Fresh for Home,Home&Kitchen,79.0,79.0,0.0,4.0,97
B08GM5S4CQ,Havells Instanio 10 Litre Storage Water Heater with Flexi Pipe,Home&Kitchen,6.0,14.0,51.0,4.4,1771
B00NM6MO26,Prestige PIC 16,Home&Kitchen,2.0,3.0,32.0,4.0,15034
B083M7WPZD,AGARO 33398 Rapid 1000-Watt,Home&Kitchen,3.0,5.0,47.0,4.0,3242
B07GLSKXS1,KENT 16026 Electric Kettle Stainless Steel 1,Home&Kitchen,1.0,1.0,39.0,3.9,2832
B09F6KL23R,SKYTONE Stainless Steel Electric Meat Grinders with Bowl 700W Heavy for Kitchen Food Chopper,Home&Kitchen,1.0,2.0,49.0,4.0,1498
B094G9L9LT,KENT 16088 Vogue Electric Kettle 1,Home&Kitchen,999.0,1.0,49.0,3.8,305
B09FZ89DK6,Eureka Forbes Supervac 1600 Watts Powerful Suction,Home&Kitchen,5.0,9.0,40.0,4.2,1191
B0811VCGL5,Mi Air Purifier 3 with True HEPA Filter,Home&Kitchen,9.0,12.0,23.0,4.3,4049
B07FXLC2G2,Tata Swach Bulb 6000-Litre Cartridge,Home&Kitchen,698.0,699.0,0.0,4.2,3160
B01LYU3BZF,Havells Ambrose 1200mm Ceiling Fan,Home&Kitchen,2.0,3.0,31.0,4.3,9650
B083RC4WFJ,PrettyKrafts Laundry Bag / Basket for Dirty Clothes,Home&Kitchen,320.0,799.0,60.0,4.2,3846
B09SFRNKSR,FABWARE Lint Remover for Clothes - Sticky Lint Roller for Clothes,Home&Kitchen,298.0,499.0,40.0,4.4,290
B07NRTCDS5,Brayden Fito Atom Rechargeable Smoothie Blender with 2000 mAh Battery,Home&Kitchen,1.0,1.0,20.0,3.8,2206
B07SPVMSC6,Bajaj Frore 1200 mm Ceiling Fan,Home&Kitchen,1.0,2.0,47.0,4.1,9349
B09H3BXWTK,Venus Digital Kitchen Weighing Scale,Home&Kitchen,599.0,2.0,79.0,3.9,578
B0073QGKAS,Bajaj ATX 4 750-Watt Pop-up Toaster,Home&Kitchen,1.0,1.0,0.0,4.3,9331
B08GJ57MKL,Coway Professional Air Purifier for Home,Home&Kitchen,14.0,59.0,76.0,4.4,3837
B009DA69W6,KENT Gold Optima Gravity Water Purifier,Home&Kitchen,1.0,1.0,11.0,3.6,11456
B099PR2GQJ,HOMEPACK 750W Radiant Room Home Office Heaters For Winter,Home&Kitchen,649.0,999.0,35.0,3.8,49
B08G8H8DPL,Bajaj Rex 750W Mixer Grinder with Nutri Pro Feature,Home&Kitchen,3.0,6.0,49.0,4.0,4978
B08VGM3YMF,Heart Home Waterproof Round Non Wovan Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin,Home&Kitchen,199.0,499.0,60.0,4.1,1996
B08TTRVWKY,MILTON Smart Egg Boiler 360-Watts,Home&Kitchen,1.0,1.0,42.0,4.3,1811
B07T4D9FNY,iBELL SEK15L Premium 1,Home&Kitchen,664.0,1.0,55.0,4.0,2198
B07RX42D3D,Tosaa T2STSR Sandwich Gas Toaster Regular,Home&Kitchen,260.0,350.0,26.0,3.9,13127
B08WRKSF9D,V-Guard Divino 5 Star Rated 15 Litre Storage Water Heater,Home&Kitchen,6.0,8.0,24.0,4.4,5865
B09R83SFYV,Akiara® - Makes life easy Mini Sewing Machine with Table Set | Tailoring Machine | Hand Sewing Machine with extension table,Home&Kitchen,1.0,2.0,41.0,3.7,1067
B07989VV5K,Usha Steam Pro SI 3713,Home&Kitchen,999.0,1.0,36.0,3.6,4881
B07FL3WRX5,Wonderchef Nutri-blend Complete Kitchen Machine | 22000 RPM Mixer Grinder,Home&Kitchen,3.0,6.0,49.0,3.7,11217
B0BPCJM7TB,WIDEWINGS Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk,Home&Kitchen,259.0,999.0,74.0,4.0,43
B08H673XKN,Morphy Richards Icon Superb 750W Mixer Grinder,Home&Kitchen,3.0,7.0,58.0,4.2,4664
B07DXRGWDJ,Philips Handheld Garment Steamer GC360/30 - Vertical,Home&Kitchen,4.0,5.0,29.0,3.8,2112
B08243SKCK,Vedini Transparent Empty Refillable Reusable Fine Mist Spray Bottle for Perfume,Home&Kitchen,189.0,299.0,37.0,4.2,2737
B09SPTNG58,Crompton Sea Sapphira 1200 mm Ultra High Speed 3 Blade Ceiling Fan,Home&Kitchen,1.0,2.0,38.0,3.9,9019
B083J64CBB,Kuber Industries Waterproof Canvas Laundry Bag/Hamper|Metalic Printed With Handles|Foldable Bin,Home&Kitchen,199.0,499.0,60.0,4.0,10234
B08JV91JTK,JM SELLER 180 W 2021 Edition Electric Beater High Speed Hand Mixer Egg Beater for Cake Making,Home&Kitchen,474.0,1.0,64.0,4.1,550
B0BQ3K23Y1,Oratech Coffee Frother electric,Home&Kitchen,279.0,499.0,44.0,4.8,28
B09MT94QLL,Havells Glaze 74W Pearl Ivory Gold Ceiling Fan,Home&Kitchen,1.0,4.0,58.0,4.2,1353
B07NKNBTT3,Pick Ur Needs® Lint Remover for Clothes High Range Rechargeable Lint Shaver for All Types of Clothes,Home&Kitchen,799.0,1.0,35.0,4.1,2138
B09KPXTZXN,Rico Japanese Technology Rechargeable Wireless Electric Chopper with Replacement Warranty - Stainless Steel Blades,Home&Kitchen,949.0,1.0,53.0,4.0,1679
B078HG2ZPS,Butterfly Smart Wet Grinder,Home&Kitchen,3.0,5.0,29.0,3.9,12837
B07N2MGB3G,AGARO Marvel 9 Liters Oven Toaster Griller,Home&Kitchen,1.0,1.0,15.0,4.1,8873
B008LN8KDM,Philips GC1920/28 1440-Watt Non-Stick Soleplate Steam Iron,Home&Kitchen,1.0,2.0,12.0,4.3,7681
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts,Home&Kitchen,12.0,19.0,37.0,4.1,322
B009P2L7CO,Bajaj DHX-9 1000W Heavy Weight Dry Iron with Advance Soleplate,Home&Kitchen,1.0,1.0,43.0,4.2,9772
B07YC8JHMB,Aquasure From Aquaguard Amaze RO+UV+MTDS,Home&Kitchen,8.0,16.0,49.0,3.9,18497
B0BNQMF152,ROYAL STEP Portable Electric USB Juice Maker Juicer Bottle Blender Grinder Mixer,Home&Kitchen,499.0,2.0,77.0,3.7,53
B08J7VCT12,KENT 16068 Zoom Vacuum Cleaner for Home,Home&Kitchen,6.0,14.0,53.0,4.1,1728
B0989W6J2F,ENEM Sealing Machine | 12 Inch,Home&Kitchen,1.0,1.0,11.0,4.0,2877
B0B84KSH3X,Wipro Vesta 1200 Watt GD203 Heavyweight Automatic Dry Iron| Quick Heat Up| Anti bacterial German Weilburger Double Coated Black Soleplate |2 Years Warranty,Home&Kitchen,1.0,1.0,46.0,3.8,250
B08HLC7Z3G,Inalsa Electric Kettle Prism Inox - 1350 W with LED Illumination,Home&Kitchen,1.0,2.0,61.0,4.2,5178
B0BN6M3TCM,VRPRIME Lint Roller Lint Remover for Clothes,Home&Kitchen,499.0,999.0,50.0,4.6,79
B01L6MT7E0,Philips AC1215/20 Air purifier,Home&Kitchen,8.0,11.0,27.0,4.1,4157
B0B9F9PT8R,Eopora PTC Ceramic Fast Heating Room Heater for Bedroom,Home&Kitchen,1.0,2.0,49.0,3.3,29
B0883LQJ6B,Usha Goliath GO1200WG Heavy Weight 1200-Watt Dry Iron,Home&Kitchen,1.0,1.0,29.0,4.2,4580
B099Z83VRC,Wipro Vesta Electric Egg Boiler,Home&Kitchen,1.0,1.0,41.0,4.3,1404
B00S9BSJC8,Philips Viva Collection HR1832/00 1,Home&Kitchen,6.0,8.0,28.0,4.3,2810
B0B4SJKRDF,Kitchenwell Multipurpose Portable Electronic Digital Weighing Scale Weight Machine | Weight Machine | 10 Kg,Home&Kitchen,239.0,239.0,0.0,4.3,7
B0BM4KTNL1,FIGMENT Handheld Milk Frother Rechargeable,Home&Kitchen,699.0,1.0,56.0,4.7,1729
B08S6RKT4L,Balzano High Speed Nutri Blender/Mixer/Smoothie Maker - 500 Watt - Silver,Home&Kitchen,2.0,4.0,39.0,4.4,2116
B09SZ5TWHW,Swiss Military VC03 Wireless Car Vacuum Cleaner | Wireless Vacuum Cleaner for Home,Home&Kitchen,1.0,2.0,46.0,3.9,463
B0BLC2BYPX,Zuvexa USB Rechargeable Electric Foam Maker - Handheld Milk Wand Mixer Frother for Hot Milk,Home&Kitchen,499.0,1.0,62.0,4.7,54
B00P0R95EA,Usha IH2415 1500-Watt Immersion Heater,Home&Kitchen,510.0,640.0,20.0,4.1,7229
B07W4HTS8Q,ACTIVA Instant 3 LTR 3 KVA SPECIAL Anti Rust Coated Tank Geyser with Full ABS Body with 5 Year Warranty Premium,Home&Kitchen,1.0,3.0,50.0,3.8,3842
B078JBK4GX,Havells Instanio 1-Litre 3KW Instant Water Heater,Home&Kitchen,2.0,4.0,43.0,4.4,646
B08S7V8YTN,Lifelong 2-in1 Egg Boiler,Home&Kitchen,1.0,3.0,66.0,4.3,1802
B07H5PBN54,INDIAS®™ Electro-Instant Water Geyser A,Home&Kitchen,999.0,2.0,62.0,3.4,252
B07YCBSCYB,AmazonBasics Induction Cooktop 1600 Watt,Home&Kitchen,1.0,3.0,39.0,4.2,780
B098T9CJVQ,Sui Generis Electric Handheld Milk Wand Mixer Frother for Latte Coffee Hot Milk,Home&Kitchen,210.0,699.0,70.0,3.7,74
B01KCSGBU2,Philips Air Purifier Ac2887/20,Home&Kitchen,14.0,23.0,38.0,4.3,2026
B095XCRDQW,Esquire Laundry Basket Brown,Home&Kitchen,950.0,1.0,41.0,4.3,5911
B09CTWFV5W,PHILIPS Air Fryer HD9200/90,Home&Kitchen,7.0,9.0,28.0,4.4,1964
B0B7NWGXS6,Havells Bero Quartz Heater Black 800w 2 Heat Settings 2 Year Product Warranty,Home&Kitchen,2.0,2.0,4.0,4.1,25
B07DZ986Q2,Philips EasyTouch Plus Standing Garment Steamer GC523/60 - 1600 Watt,Home&Kitchen,7.0,8.0,13.0,4.0,3160
B07KKJPTWB,Brayden Chopro,Home&Kitchen,1.0,1.0,20.0,4.4,1558
B071R3LHFM,Wonderchef Nutri-blend Mixer,Home&Kitchen,2.0,5.0,47.0,3.8,8958
B086X18Q71,Usha Janome Dream Stitch Automatic Zig-Zag Electric Sewing Machine with 14 Stitch Function,Home&Kitchen,9.0,12.0,19.0,4.3,13251
B07WVQG8WZ,Black+Decker Handheld Portable Garment Steamer 1500 Watts with Anti Calc,Home&Kitchen,3.0,4.0,34.0,3.8,1393
B0BFBNXS94,Personal Size Blender,Home&Kitchen,669.0,1.0,55.0,2.3,13
B071113J7M,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Home&Kitchen,5.0,7.0,22.0,4.5,7241
B09YLWT89W,Sure From Aquaguard Delight NXT RO+UV+UF+Taste Adjuster,Home&Kitchen,9.0,18.0,49.0,4.0,16020
B0814LP6S9,PrettyKrafts Laundry Basket for clothes with Lid,Home&Kitchen,351.0,1.0,68.0,3.7,1470
B07BKSSDR2,Dr Trust Electronic Kitchen Digital Scale Weighing Machine,Health&PersonalCare,899.0,1.0,53.0,4.0,3663
B09VGS66FV,Tesora - Inspired by you Large Premium Electric Kettle 1,Home&Kitchen,1.0,1.0,27.0,4.4,638
B07RCGTZ4M,AGARO Ace 1600 Watts,Home&Kitchen,6.0,9.0,38.0,4.1,3552
B0747VDH9L,INALSA Hand Blender 1000 Watt with Chopper,Home&Kitchen,2.0,3.0,31.0,4.4,11148
B08XLR6DSB,akiara - Makes life easy Electric Handy Sewing/Stitch Handheld Cordless Portable White Sewing Machine for Home Tailoring,Home&Kitchen,721.0,1.0,52.0,3.1,2449
B08H6CZSHT,Philips EasySpeed Plus Steam Iron GC2145/20-2200W,Home&Kitchen,2.0,3.0,12.0,4.3,2299
B07CVR2L5K,INALSA Electric Chopper Bullet- 400 Watts with 100% Pure Copper Motor| Chop,Home&Kitchen,1.0,2.0,39.0,4.4,6027
B09J4YQYX3,Borosil Electric Egg Boiler,Home&Kitchen,1.0,2.0,39.0,4.4,461
B0B2DD8BQ8,Wipro Vesta Grill 1000 Watt Sandwich Maker |Dual function-SW Maker,Home&Kitchen,2.0,3.0,33.0,4.1,282
B0123P3PWE,Rico IRPRO 1500 Watt Japanese Technology Electric Water Heater Immersion Rod Shockproof Protection,Home&Kitchen,999.0,1.0,7.0,4.1,9275
B08HDCWDXD,Eureka Forbes Active Clean 700 Watts Powerful Suction,Home&Kitchen,3.0,6.0,55.0,4.0,743
B0836JGZ74,CSI INTERNATIONAL® Instant Water Geyser,Home&Kitchen,1.0,2.0,58.0,3.6,328
B0BCKJJN8R,Hindware Atlantic Xceed 5L 3kW Instant Water Heater with Copper Heating Element,Home&Kitchen,3.0,7.0,51.0,3.9,942
B008P7IF02,Morphy Richards New Europa 800-Watt Espresso,Home&Kitchen,4.0,5.0,17.0,3.9,3815
B08CNLYKW5,Lifelong Power - Pro 500 Watt 3 Jar Mixer Grinder with 3 Speed Control,Home&Kitchen,1.0,3.0,50.0,3.8,7988
B08C7TYHPB,iBELL Castor CTEK15L Premium 1,Home&Kitchen,664.0,1.0,55.0,4.1,925
B08VJFYH6N,BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION,Home&Kitchen,948.0,1.0,41.0,4.1,4370
B08235JZFB,Crompton InstaGlide 1000-Watts Dry Iron with American Heritage Coating,Home&Kitchen,850.0,1.0,15.0,4.1,7619
B078XFKBZL,Prestige Clean Home Water Purifier Cartridge,Home&Kitchen,600.0,640.0,6.0,3.8,2593
B01M265AAK,Morphy Richards Aristo 2000 Watts PTC Room Heater,Home&Kitchen,3.0,4.0,17.0,4.3,356
B0B694PXQJ,Gadgetronics Digital Kitchen Weighing Scale,Home&Kitchen,799.0,2.0,73.0,4.5,63
B00B3VFJY2,HUL Pureit Germkill kit for Advanced 23 L water purifier - 3000 L Capacity,Home&Kitchen,980.0,980.0,0.0,4.2,4740
B08W9BK4MD,Tom,Home&Kitchen,351.0,899.0,61.0,3.9,296
B09X5HD5T1,Ikea Little Loved Corner PRODUKT Milk-frother,Home&Kitchen,229.0,499.0,54.0,3.5,185
B08H6B3G96,Philips EasySpeed Plus Steam Iron GC2147/30-2400W,Home&Kitchen,3.0,3.0,16.0,4.3,1954
B09N3BFP4M,Bajaj New Shakti Neo Plus 15 Litre 4 Star Rated Storage Water Heater,Home&Kitchen,5.0,11.0,52.0,3.9,959
B09DSQXCM8,House of Quirk Reusable Sticky Picker Cleaner Easy-Tear Sheets Travel Pet Hair Lint Rollers Brush,Home&Kitchen,299.0,499.0,40.0,3.9,1015
B01M69WCZ6,Allin Exporters J66 Ultrasonic Humidifier Cool Mist Air Purifier for Dryness,Home&Kitchen,2.0,3.0,37.0,4.0,3973
B0BM9H2NY9,Multifunctional 2 in 1 Electric Egg Boiling Steamer Egg Frying Pan Egg Boiler Electric Automatic Off with Egg Boiler Machine Non-Stick Electric Egg Frying Pan-Tiger Woods,Home&Kitchen,699.0,1.0,56.0,4.7,2300
B099FDW2ZF,Maharaja Whiteline Nano Carbon Neo,Home&Kitchen,1.0,1.0,18.0,4.1,203
B0B935YNR7,KENT Electric Chopper-B for Kitchen 250 Watt | Chop,Home&Kitchen,1.0,2.0,55.0,3.8,441
B07JGCGNDG,Crompton Amica 15-L 5 Star Rated Storage Water Heater,Home&Kitchen,6.0,11.0,41.0,4.1,10308
B07GWTWFS2,KENT 16025 Sandwich Grill 700W | Non-Toxic Ceramic Coating | Automatic Temperature Cut-off with LED Indicator | Adjustable Height Control,Home&Kitchen,1.0,1.0,14.0,4.1,4716
B09KRHXTLN,Candes Gloster All in One Silent Blower Fan Room Heater Ideal for Small,Home&Kitchen,1.0,1.0,37.0,3.9,313
B09H34V36W,Inalsa Electric Fan Heater Hotty - 2000 Watts Variable Temperature Control Cool/Warm/Hot Air Selector | Over Heat Protection | ISI Certification,Home&Kitchen,1.0,2.0,46.0,3.8,166
B09J2QCKKM,Havells Zella Flap Auto Immersion Rod 1500 Watts,Home&Kitchen,1.0,3.0,57.0,4.1,303
B09XRBJ94N,iBELL SM1301 3-in-1 Sandwich Maker with Detachable Plates for Toast / Waffle / Grill,Home&Kitchen,2.0,4.0,55.0,4.3,562
B07SLNG3LW,Inalsa Vacuum Cleaner Wet,Home&Kitchen,3.0,10.0,63.0,3.9,8095
B0BNDGL26T,MR,Home&Kitchen,499.0,2.0,77.0,2.8,109
B095PWLLY6,Crompton Hill Briz Deco 1200mm,Home&Kitchen,1.0,2.0,24.0,4.0,15382
B07Y9PY6Y1,Sujata Powermatic Plus,Home&Kitchen,6.0,8.0,26.0,4.5,5137
B0BJ966M5K,Aquadpure Copper + Mineral RO+UV+UF 10 to 12 Liter RO + UV + TDS ADJUSTER Water Purifier with Copper Charge Technology black,Home&Kitchen,4.0,24.0,80.0,4.6,124
B086GVRP63,Amazon Basics 650 Watt Drip Coffee Maker with Borosilicate Carafe,Home&Kitchen,1.0,2.0,50.0,4.1,618
B08MVXPTDG,Crompton Insta Delight Fan Circulator Room Heater with 3 Heat Settings,Home&Kitchen,2.0,4.0,38.0,4.1,63
B0BMZ6SY89,!!HANEUL!!1000 Watt/2000-Watt Room Heater!! Fan Heater!!Pure White!!HN-2500!!Made in India!!Thermoset!!,Home&Kitchen,899.0,1.0,44.0,3.4,15
B09P1MFKG1,Melbon VM-905 2000-Watt Room Heater,Home&Kitchen,998.0,2.0,67.0,4.6,9
B01LY9W8AF,Cello Eliza Plastic Laundry Bag/Basket,Home&Kitchen,998.06,1.0,22.0,4.2,7274
B07ZJND9B9,ACTIVA 1200 MM HIGH SPEED 390 RPM BEE APPROVED 5 STAR RATED APSRA CEILING FAN BROWN 2 Years Warranty,Home&Kitchen,1.0,1.0,45.0,3.9,5911
B0B2CWRDB1,Shakti Technology S5 High Pressure Car Washer Machine 1900 Watts,Home&Kitchen,5.0,9.0,40.0,4.2,170
B072NCN9M4,AMERICAN MICRONIC- Imported Wet,Home&Kitchen,8.0,11.0,25.0,4.2,3065
B08SKZ2RMG,Demokrazy New Nova Lint Cum Fuzz Remover for All Woolens Sweaters,Home&Kitchen,475.0,999.0,52.0,4.1,1021
B0B53DS4TF,Instant Pot Air Fryer,Home&Kitchen,4.0,20.0,75.0,4.8,3964
B08BJN4MP3,HUL Pureit Eco Water Saver Mineral RO+UV+MF AS wall mounted/Counter top Black 10L Water Purifier,Home&Kitchen,13.0,24.0,44.0,4.4,8948
B0BCYQY9X5,Livpure Glo Star RO+UV+UF+Mineraliser - 7 L Storage Tank,Home&Kitchen,8.0,16.0,48.0,4.3,97
B009UORDX4,Philips Hi113 1000-Watt Plastic Body Ptfe Coating Dry Iron,Home&Kitchen,949.0,975.0,3.0,4.3,7223
B08VGDBF3B,Kuber Industries Round Non Woven Fabric Foldable Laundry Basket|Toy Storage Basket|Cloth Storage Basket With Handles| Capicity 45 Ltr,Home&Kitchen,395.0,499.0,21.0,4.0,330
B012ELCYUG,Preethi MGA-502 0,Home&Kitchen,635.0,635.0,0.0,4.3,4570
B07S9M8YTY,Usha Aurora 1000 W Dry Iron with Innovative Tail Light Indicator,Home&Kitchen,717.0,1.0,48.0,4.0,4867
B0B19VJXQZ,ECOVACS DEEBOT N8 2-in-1 Robotic Vacuum Cleaner,Home&Kitchen,27.0,59.0,53.0,4.4,5298
